hour,heating_c,cooling_c,reason
4873,16.7,29.4,verified autonomous action
4874,16.7,29.4,verified autonomous action
4875,16.7,29.4,verified autonomous action
4876,16.7,29.4,verified autonomous action
4877,16.7,29.4,verified autonomous action
4878,16.7,29.4,verified autonomous action
4879,16.7,29.4,verified autonomous action
4880,22.0,24.0,verified autonomous action
4881,22.0,24.0,verified autonomous action
4882,22.0,24.0,verified autonomous action
4883,22.0,24.0,verified autonomous action
4884,22.0,24.0,verified autonomous action
4885,22.0,24.0,verified autonomous action
4886,22.0,24.0,verified autonomous action
4887,22.0,24.0,verified autonomous action
4888,22.0,24.0,verified autonomous action
4889,22.0,24.0,verified autonomous action
4890,22.0,24.0,verified autonomous action
4891,22.0,24.0,verified autonomous action
4892,22.0,24.0,verified autonomous action
4893,22.0,24.0,verified autonomous action
4894,16.7,29.4,verified autonomous action
4895,16.7,29.4,verified autonomous action
4896,16.7,29.4,verified autonomous action
4897,16.7,29.4,verified autonomous action
4898,16.7,29.4,verified autonomous action
4899,16.7,29.4,verified autonomous action
4900,16.7,29.4,verified autonomous action
4901,16.7,29.4,verified autonomous action
4902,16.7,29.4,verified autonomous action
4903,16.7,29.4,verified autonomous action
4904,22.0,24.0,verified autonomous action
4905,22.0,24.0,verified autonomous action
4906,22.0,24.0,verified autonomous action
4907,22.0,24.0,verified autonomous action
4908,22.0,24.0,verified autonomous action
4909,22.0,24.0,verified autonomous action
4910,22.0,24.0,verified autonomous action
4911,22.0,24.0,verified autonomous action
4912,22.0,24.0,verified autonomous action
4913,22.0,24.0,verified autonomous action
4914,22.0,24.0,verified autonomous action
4915,22.0,24.0,verified autonomous action
4916,22.0,24.0,verified autonomous action
4917,22.0,24.0,verified autonomous action
4918,16.7,29.4,verified autonomous action
4919,16.7,29.4,verified autonomous action
4920,16.7,29.4,verified autonomous action
4921,16.7,29.4,verified autonomous action
4922,16.7,29.4,verified autonomous action
4923,16.7,29.4,verified autonomous action
4924,16.7,29.4,verified autonomous action
4925,16.7,29.4,verified autonomous action
4926,16.7,29.4,verified autonomous action
4927,16.7,29.4,verified autonomous action
4928,22.0,24.0,verified autonomous action
4929,22.0,24.0,verified autonomous action
4930,22.0,24.0,verified autonomous action
4931,22.0,24.0,verified autonomous action
4932,22.0,24.0,verified autonomous action
4933,22.0,24.0,verified autonomous action
4934,22.0,24.0,verified autonomous action
4935,22.0,24.0,verified autonomous action
4936,22.0,24.0,verified autonomous action
4937,22.0,24.0,verified autonomous action
4938,22.0,24.0,verified autonomous action
4939,22.0,24.0,verified autonomous action
4940,22.0,24.0,verified autonomous action
4941,22.0,24.0,verified autonomous action
4942,16.7,29.4,verified autonomous action
4943,16.7,29.4,verified autonomous action
4944,16.7,29.4,verified autonomous action
4945,16.7,29.4,verified autonomous action
4946,16.7,29.4,verified autonomous action
4947,16.7,29.4,verified autonomous action
4948,16.7,29.4,verified autonomous action
4949,16.7,29.4,verified autonomous action
4950,16.7,29.4,verified autonomous action
4951,16.7,29.4,verified autonomous action
4952,16.7,29.4,verified autonomous action
4953,16.7,29.4,verified autonomous action
4954,16.7,29.4,verified autonomous action
4955,16.7,29.4,verified autonomous action
4956,16.7,29.4,verified autonomous action
4957,16.7,29.4,verified autonomous action
4958,16.7,29.4,verified autonomous action
4959,16.7,29.4,verified autonomous action
4960,16.7,29.4,verified autonomous action
4961,16.7,29.4,verified autonomous action
4962,16.7,29.4,verified autonomous action
4963,16.7,29.4,verified autonomous action
4964,16.7,29.4,verified autonomous action
4965,16.7,29.4,verified autonomous action
4966,16.7,29.4,verified autonomous action
4967,16.7,29.4,verified autonomous action
4968,16.7,29.4,verified autonomous action
4969,16.7,29.4,verified autonomous action
4970,16.7,29.4,verified autonomous action
4971,16.7,29.4,verified autonomous action
4972,16.7,29.4,verified autonomous action
4973,16.7,29.4,verified autonomous action
4974,16.7,29.4,verified autonomous action
4975,16.7,29.4,verified autonomous action
4976,16.7,29.4,verified autonomous action
4977,16.7,29.4,verified autonomous action
4978,16.7,29.4,verified autonomous action
4979,16.7,29.4,verified autonomous action
4980,16.7,29.4,verified autonomous action
4981,16.7,29.4,verified autonomous action
4982,16.7,29.4,verified autonomous action
4983,16.7,29.4,verified autonomous action
4984,16.7,29.4,verified autonomous action
4985,16.7,29.4,verified autonomous action
4986,16.7,29.4,verified autonomous action
4987,16.7,29.4,verified autonomous action
4988,16.7,29.4,verified autonomous action
4989,16.7,29.4,verified autonomous action
4990,16.7,29.4,verified autonomous action
4991,16.7,29.4,verified autonomous action
4992,16.7,29.4,verified autonomous action
4993,16.7,29.4,verified autonomous action
4994,16.7,29.4,verified autonomous action
4995,16.7,29.4,verified autonomous action
4996,16.7,29.4,verified autonomous action
4997,16.7,29.4,verified autonomous action
4998,16.7,29.4,verified autonomous action
4999,16.7,29.4,verified autonomous action
5000,22.0,24.0,verified autonomous action
5001,22.0,24.0,verified autonomous action
5002,22.0,24.0,verified autonomous action
5003,22.0,24.0,verified autonomous action
5004,22.0,24.0,verified autonomous action
5005,22.0,24.0,verified autonomous action
5006,22.0,24.0,verified autonomous action
5007,22.0,24.0,verified autonomous action
5008,22.0,24.0,verified autonomous action
5009,22.0,24.0,verified autonomous action
5010,22.0,24.0,verified autonomous action
5011,22.0,24.0,verified autonomous action
5012,22.0,24.0,verified autonomous action
5013,22.0,24.0,verified autonomous action
5014,16.7,29.4,verified autonomous action
5015,16.7,29.4,verified autonomous action
5016,16.7,29.4,verified autonomous action
5017,16.7,29.4,verified autonomous action
5018,16.7,29.4,verified autonomous action
5019,16.7,29.4,verified autonomous action
5020,16.7,29.4,verified autonomous action
5021,16.7,29.4,verified autonomous action
5022,16.7,29.4,verified autonomous action
5023,16.7,29.4,verified autonomous action
5024,16.7,29.4,verified autonomous action
5025,22.0,24.0,verified autonomous action
5026,22.0,24.0,verified autonomous action
5027,22.0,24.0,verified autonomous action
5028,22.0,24.0,verified autonomous action
5029,22.0,24.0,verified autonomous action
5030,22.0,24.0,verified autonomous action
5031,22.0,24.0,verified autonomous action
5032,22.0,24.0,verified autonomous action
5033,22.0,24.0,verified autonomous action
5034,22.0,24.0,verified autonomous action
5035,22.0,24.0,verified autonomous action
5036,22.0,24.0,verified autonomous action
5037,22.0,24.0,verified autonomous action
5038,22.0,24.0,verified autonomous action
5039,16.7,29.4,verified autonomous action
5040,16.7,29.4,verified autonomous action
5041,16.7,29.4,verified autonomous action
5042,16.7,29.4,verified autonomous action
5043,16.7,29.4,verified autonomous action
5044,16.7,29.4,verified autonomous action
5045,16.7,29.4,verified autonomous action
5046,16.7,29.4,verified autonomous action
5047,16.7,29.4,verified autonomous action
5048,16.7,29.4,verified autonomous action
5049,22.0,24.0,verified autonomous action
5050,22.0,24.0,verified autonomous action
5051,22.0,24.0,verified autonomous action
5052,22.0,24.0,verified autonomous action
5053,22.0,24.0,verified autonomous action
5054,22.0,24.0,verified autonomous action
5055,22.0,24.0,verified autonomous action
5056,22.0,24.0,verified autonomous action
5057,22.0,24.0,verified autonomous action
5058,22.0,24.0,verified autonomous action
5059,22.0,24.0,verified autonomous action
5060,22.0,24.0,verified autonomous action
5061,22.0,24.0,verified autonomous action
5062,22.0,24.0,verified autonomous action
5063,16.7,29.4,verified autonomous action
5064,16.7,29.4,verified autonomous action
5065,16.7,29.4,verified autonomous action
5066,16.7,29.4,verified autonomous action
5067,16.7,29.4,verified autonomous action
5068,16.7,29.4,verified autonomous action
5069,16.7,29.4,verified autonomous action
5070,16.7,29.4,verified autonomous action
5071,16.7,29.4,verified autonomous action
5072,16.7,29.4,verified autonomous action
5073,22.0,24.0,verified autonomous action
5074,22.0,24.0,verified autonomous action
5075,22.0,24.0,verified autonomous action
5076,22.0,24.0,verified autonomous action
5077,22.0,24.0,verified autonomous action
5078,22.0,24.0,verified autonomous action
5079,22.0,24.0,verified autonomous action
5080,22.0,24.0,verified autonomous action
5081,22.0,24.0,verified autonomous action
5082,22.0,24.0,verified autonomous action
5083,22.0,24.0,verified autonomous action
5084,22.0,24.0,verified autonomous action
5085,22.0,24.0,verified autonomous action
5086,22.0,24.0,verified autonomous action
5087,16.7,29.4,verified autonomous action
5088,16.7,29.4,verified autonomous action
5089,16.7,29.4,verified autonomous action
5090,16.7,29.4,verified autonomous action
5091,16.7,29.4,verified autonomous action
5092,16.7,29.4,verified autonomous action
5093,16.7,29.4,verified autonomous action
5094,16.7,29.4,verified autonomous action
5095,16.7,29.4,verified autonomous action
5096,16.7,29.4,verified autonomous action
5097,22.0,24.0,verified autonomous action
5098,22.0,24.0,verified autonomous action
5099,22.0,24.0,verified autonomous action
5100,22.0,24.0,verified autonomous action
5101,22.0,24.0,verified autonomous action
5102,22.0,24.0,verified autonomous action
5103,22.0,24.0,verified autonomous action
5104,22.0,24.0,verified autonomous action
5105,22.0,24.0,verified autonomous action
5106,22.0,24.0,verified autonomous action
5107,22.0,24.0,verified autonomous action
5108,22.0,24.0,verified autonomous action
5109,22.0,24.0,verified autonomous action
5110,22.0,24.0,verified autonomous action
5111,16.7,29.4,verified autonomous action
5112,16.7,29.4,verified autonomous action
5113,16.7,29.4,verified autonomous action
5114,16.7,29.4,verified autonomous action
5115,16.7,29.4,verified autonomous action
5116,16.7,29.4,verified autonomous action
5117,16.7,29.4,verified autonomous action
5118,16.7,29.4,verified autonomous action
5119,16.7,29.4,verified autonomous action
5120,16.7,29.4,verified autonomous action
5121,16.7,29.4,verified autonomous action
5122,16.7,29.4,verified autonomous action
5123,16.7,29.4,verified autonomous action
5124,16.7,29.4,verified autonomous action
5125,16.7,29.4,verified autonomous action
5126,16.7,29.4,verified autonomous action
5127,16.7,29.4,verified autonomous action
5128,16.7,29.4,verified autonomous action
5129,16.7,29.4,verified autonomous action
5130,16.7,29.4,verified autonomous action
5131,16.7,29.4,verified autonomous action
5132,16.7,29.4,verified autonomous action
5133,16.7,29.4,verified autonomous action
5134,16.7,29.4,verified autonomous action
5135,16.7,29.4,verified autonomous action
5136,16.7,29.4,verified autonomous action
5137,16.7,29.4,verified autonomous action
5138,16.7,29.4,verified autonomous action
5139,16.7,29.4,verified autonomous action
5140,16.7,29.4,verified autonomous action
5141,16.7,29.4,verified autonomous action
5142,16.7,29.4,verified autonomous action
5143,16.7,29.4,verified autonomous action
5144,16.7,29.4,verified autonomous action
5145,16.7,29.4,verified autonomous action
5146,16.7,29.4,verified autonomous action
5147,16.7,29.4,verified autonomous action
5148,16.7,29.4,verified autonomous action
5149,16.7,29.4,verified autonomous action
5150,16.7,29.4,verified autonomous action
5151,16.7,29.4,verified autonomous action
5152,16.7,29.4,verified autonomous action
5153,16.7,29.4,verified autonomous action
5154,16.7,29.4,verified autonomous action
5155,16.7,29.4,verified autonomous action
5156,16.7,29.4,verified autonomous action
5157,16.7,29.4,verified autonomous action
5158,16.7,29.4,verified autonomous action
5159,16.7,29.4,verified autonomous action
5160,16.7,29.4,verified autonomous action
5161,16.7,29.4,verified autonomous action
5162,16.7,29.4,verified autonomous action
5163,16.7,29.4,verified autonomous action
5164,16.7,29.4,verified autonomous action
5165,16.7,29.4,verified autonomous action
5166,16.7,29.4,verified autonomous action
5167,16.7,29.4,verified autonomous action
5168,16.7,29.4,verified autonomous action
5169,22.0,24.0,verified autonomous action
5170,22.0,24.0,verified autonomous action
5171,22.0,24.0,verified autonomous action
5172,22.0,24.0,verified autonomous action
5173,22.0,24.0,verified autonomous action
5174,22.0,24.0,verified autonomous action
5175,22.0,24.0,verified autonomous action
5176,22.0,24.0,verified autonomous action
5177,22.0,24.0,verified autonomous action
5178,22.0,24.0,verified autonomous action
5179,22.0,24.0,verified autonomous action
5180,22.0,24.0,verified autonomous action
5181,22.0,24.0,verified autonomous action
5182,22.0,24.0,verified autonomous action
5183,16.7,29.4,verified autonomous action
5184,16.7,29.4,verified autonomous action
5185,16.7,29.4,verified autonomous action
5186,16.7,29.4,verified autonomous action
5187,16.7,29.4,verified autonomous action
5188,16.7,29.4,verified autonomous action
5189,16.7,29.4,verified autonomous action
5190,16.7,29.4,verified autonomous action
5191,16.7,29.4,verified autonomous action
5192,16.7,29.4,verified autonomous action
5193,16.7,29.4,verified autonomous action
5194,22.0,24.0,verified autonomous action
5195,22.0,24.0,verified autonomous action
5196,22.0,24.0,verified autonomous action
5197,22.0,24.0,verified autonomous action
5198,22.0,24.0,verified autonomous action
5199,22.0,24.0,verified autonomous action
5200,22.0,24.0,verified autonomous action
5201,22.0,24.0,verified autonomous action
5202,22.0,24.0,verified autonomous action
5203,22.0,24.0,verified autonomous action
5204,22.0,24.0,verified autonomous action
5205,22.0,24.0,verified autonomous action
5206,22.0,24.0,verified autonomous action
5207,22.0,24.0,verified autonomous action
5208,16.7,29.4,verified autonomous action
5209,16.7,29.4,verified autonomous action
